show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,added_year,added_month,genres,countries,Movie,TV Show
70122722,carriers,"àlex pastor, david pastor","lou taylor pucci, chris pine, piper perabo, emily vancamp, christopher meloni, kiernan shipka, ron mcclary, mark moses",united states,2019-11-20,2009,pg-13,85 min,"horror movies, sci-fi & fantasy, thrillers","as a lethal virus spreads globally, four friends seek a reputed plague-free haven. but while avoiding the infected, the travelers turn on one another.",2019.0,November,"['horror movies', 'sci-fi & fantasy', 'thrillers']",['united states'],True,False
81217738,dorasaani,kvr mahendra,"anand deverakonda, shivatmika rajasekhar, kannada kishore",india,2019-11-20,2019,tv-14,134 min,"dramas, international movies, romantic movies",a village landlord's daughter and an educated commoner must decide if their budding forbidden love is worth resisting a repressive social hierarchy.,2019.0,November,"['dramas', 'international movies', 'romantic movies']",['india'],True,False
80081990,dream/killer,andrew jenks,"bill ferguson, ryan ferguson",united states,2019-11-20,2015,tv-ma,109 min,documentaries,this riveting crime doc follows bill as he confronts america's broken judicial system after his son is falsely sentenced to 40 years in prison.,2019.0,November,['documentaries'],['united states'],True,False
60004471,evolution,ivan reitman,"david duchovny, julianne moore, orlando jones, seann william scott, ted levine, ethan suplee, michael bower, pat kilbane, ty burrell, dan aykroyd",united states,2019-11-20,2001,pg-13,102 min,"comedies, sci-fi & fantasy","after two community college geology professors discover microscopic alien life-forms on a meteorite, the military and government become involved.",2019.0,November,"['comedies', 'sci-fi & fantasy']",['united states'],True,False
60022413,eye for an eye,john schlesinger,"sally field, kiefer sutherland, ed harris, beverly d'angelo, charlayne woodard, joe mantegna, olivia burnette, alexandra kyle, keith david, philip baker hall",united states,2019-11-20,1996,r,101 min,"dramas, thrillers",grieving mother karen mccann takes justice into her own hands when the man who raped and murdered her daughter is freed on a technicality.,2019.0,November,"['dramas', 'thrillers']",['united states'],True,False
81011957,holiday secrets,no director listed,"corinna harfouch, christiane paul, svenja jung, leonie benesch, anita vulesica, barbara nüsse, hans-uwe bauer, lorna zu solms, tilda jenkins, emilie neumeister, golo euler, dennis herrmann, maik solbach, merlin rose",germany,2019-11-20,2019,tv-ma,1 season,"international tv shows, tv dramas",a christmas reunion becomes a gateway to the past in this three-part series that explores the intimate complexities of one family's history.,2019.0,November,"['international tv shows', 'tv dramas']",['germany'],False,True
70058022,hot rod,akiva schaffer,"andy samberg, jorma taccone, bill hader, danny mcbride, isla fisher, sissy spacek, ian mcshane, will arnett, chris parnell, chester tam",united states,2019-11-20,2007,pg-13,88 min,"comedies, sports movies",andy samberg stars in this comedy as an accident-prone daredevil who's determined to jump 15 buses on his moped and impress his abusive stepfather.,2019.0,November,"['comedies', 'sports movies']",['united states'],True,False
60022502,it takes two,andy tennant,"kirstie alley, steve guttenberg, mary-kate olsen, ashley olsen, philip bosco, jane sibbett",united states,2019-11-20,1995,pg,101 min,"children & family movies, comedies","the olsen twins put a cute new spin on mark twain's classic tale ""the prince and the pauper,"" playing identical 9-year-olds from very different backgrounds: orphaned amanda and wealthy alyssa.",2019.0,November,"['children & family movies', 'comedies']",['united states'],True,False
80244683,"lorena, light-footed woman",juan carlos rulfo,lorena ramírez,mexico,2019-11-20,2019,tv-g,28 min,"documentaries, international movies, sports movies",lorena ramírez of mexico's rarámuri community lives a pastoral life – except when she straps on her sandals to compete as an ultramarathon runner.,2019.0,November,"['documentaries', 'international movies', 'sports movies']",['mexico'],True,False
80028357,"love, rosie",christian ditter,"lily collins, sam claflin, christian cooke, jamie beamish, suki waterhouse, tamsin egerton, jaime winstone, lorcan cranitch","germany, united kingdom",2019-11-20,2014,r,103 min,"comedies, international movies, romantic movies","over the years, as they come and go in each other's life, childhood pals rosie and alex struggle to resolve the lasting, intimate bond between them.",2019.0,November,"['comedies', 'international movies', 'romantic movies']","['germany', 'united kingdom']",True,False
81217739,mallesham,raj r,"jhansi, priyadarshi pullikonda, ananya nagalla",india,2019-11-20,2019,tv-pg,131 min,"dramas, independent movies, international movies","a self-trained engineer risks debt, love and reputation in his quest to improve the grueling work conditions of his mother and her weaving community.",2019.0,November,"['dramas', 'independent movies', 'international movies']",['india'],True,False
60031884,once upon a time in the west,sergio leone,"henry fonda, charles bronson, claudia cardinale, jason robards, gabriele ferzetti, paolo stoppa, woody strode, jack elam, keenan wynn, frank wolff, lionel stander","italy, united states",2019-11-20,1968,pg-13,166 min,"action & adventure, classic movies, international movies","in this epic spaghetti western, a flinty gunslinger is hired by a railroad tycoon to kill anyone standing in the way of his trans-american iron horse.",2019.0,November,"['action & adventure', 'classic movies', 'international movies']","['italy', 'united states']",True,False
70117289,she's out of my league,jim field smith,"jay baruchel, alice eve, t.j. miller, mike vogel, nate torrence, krysten ritter, geoff stults, lindsay sloane, andrew daly, jasika nicole, kyle bornheimer",united states,2019-11-20,2010,r,105 min,"comedies, romantic movies","when average-guy kirk starts dating drop-dead-gorgeous molly, his friends don't see it lasting, so kirk does everything he can to avoid losing molly.",2019.0,November,"['comedies', 'romantic movies']",['united states'],True,False
28631236,superstar,bruce mcculloch,"molly shannon, will ferrell, elaine hendrix, harland williams, mark mckinney, glynis johns, jason blicker, gerry bamman, emmy laybourne, jennifer irwin, tom green",united states,2019-11-20,1999,pg-13,82 min,comedies,a socially awkward catholic schoolgirl vows to win a dreamy classmate’s affections by taking first prize at an upcoming talent show.,2019.0,November,['comedies'],['united states'],True,False
70121502,the adventures of tintin,steven spielberg,"jamie bell, andy serkis, daniel craig, nick frost, simon pegg, daniel mays, gad elmaleh, toby jones, joe starr","united states, new zealand, united kingdom",2019-11-20,2011,pg,107 min,children & family movies,"this 3-d motion capture adapts georges remi's classic comic strip about the adventures of fearless young journalist tintin and his trusty dog, snowy.",2019.0,November,['children & family movies'],"['united states', 'new zealand', 'united kingdom']",True,False
70215455,the devil inside,william brent bell,"fernanda andrade, simon quarterman, evan helmuth, ionut grama, suzan crowley, bonnie morgan, brian johnson",united states,2019-11-20,2012,r,84 min,"horror movies, thrillers","at once spooky and grisly, this thriller follows a woman's quest to find the truth behind claims her mother killed three people during an exorcism.",2019.0,November,"['horror movies', 'thrillers']",['united states'],True,False
506464,the first wives club,hugh wilson,"bette midler, goldie hawn, diane keaton, maggie smith, dan hedaya, sarah jessica parker, stockard channing, victor garber, stephen collins, marcia gay harden, jennie dundas, elizabeth berkley, eileen heckart, bronson pinchot, rob reiner",united states,2019-11-20,1996,pg,103 min,comedies,"following a friend's suicide after her husband dumps her for a younger model, three women plot payback against their two-timing exes.",2019.0,November,['comedies'],['united states'],True,False
60003508,the gift,sam raimi,"cate blanchett, giovanni ribisi, keanu reeves, katie holmes, greg kinnear, hilary swank, michael jeter, kim dickens, gary cole, rosemary harris, j.k. simmons, chelcie ross, john beasley",united states,2019-11-20,2000,r,112 min,"dramas, thrillers","when the authorities find a drowned woman's body, a small-town psychic starts having visions of who committed the murder.",2019.0,November,"['dramas', 'thrillers']",['united states'],True,False
70105132,"the goods: live hard, sell hard",neal brennan,"jeremy piven, ving rhames, james brolin, david koechner, kathryn hahn, ed helms, jordana spiro, tony hale, ken jeong, rob riggle, kristen schaal, alan thicke, jonathan sadowski, joey kern, craig robinson",united states,2019-11-20,2009,r,89 min,comedies,"hired to rescue a flagging car dealership during a major sale, a fast-talking closer spends his days on the lot and his nights at local strip clubs.",2019.0,November,['comedies'],['united states'],True,False
60004083,the longest yard,robert aldrich,"burt reynolds, eddie albert, ed lauter, james hampton, charles tyner, bernadette peters, richard kiel, joe dorsey, joe jackson, harry caesar, john steadman, jim nicholson, tony cacciotti",united states,2019-11-20,1974,r,121 min,"classic movies, comedies, sports movies",washed-up professional quarterback paul crewe is sent to jail and forced to put together an inmate gridiron team to take on a group of prison guards.,2019.0,November,"['classic movies', 'comedies', 'sports movies']",['united states'],True,False
70087538,the love guru,marco schnabel,"mike myers, jessica alba, justin timberlake, ben kingsley, romany malco, meagan good, verne troyer, omid djalili, telma hopkins","united kingdom, germany, united states",2019-11-20,2008,pg-13,87 min,"comedies, sports movies","raised on an ashram in india, a self-styled love guru returns to his native america to settle a romantic rivalry between two pro hockey players.",2019.0,November,"['comedies', 'sports movies']","['united kingdom', 'germany', 'united states']",True,False
1181661,the rainmaker,francis ford coppola,"matt damon, danny devito, claire danes, jon voight, mary kay place, dean stockwell, teresa wright, virginia madsen, mickey rourke, andrew shue","united states, germany",2019-11-20,1997,pg-13,136 min,"dramas, thrillers",a young attorney and a scrappy paralegal work to help the parents of a terminally ill boy in their suit against an insurance company.,2019.0,November,"['dramas', 'thrillers']","['united states', 'germany']",True,False
